comment,Label
"Này thì shop mall. Biết thế đặc mấy shop khác cho rồi. Giá rẻ hơn mà ngta có bao giờ giao nhầm hàng cho khách đâu. Tưởng là chính hãng nên đặc lòng tin hoá ra mình bị lừa. Vô trách nhiệm thật sự. 1 câu xin lỗi, nhầm mất hàng là xong. Trong khi trc khi đặc mìh đã nói ktra cẩn thận r hẳn gửi. Thất đức",-2.0
"Shop bán hàng kém chất lượng loa rè mình không nói mình sài đc hơn 1 tuần sạc 1 lần thì tới bây giờ sạc không vào pin !
Mình có gửi khiếu nại lên bộ phận cskh của shopee rồi",-2.0
Giao lâu quá,0.0
Mình đặt từ m7 m8 gì đấy tháng 3 mà giờ mới đc nhận.Tức thật sự mình đã phải mua 1 cái mới dùng.,0.0
"Không nên mua của shop này, cố tình đưa hàng xách tay đã kích hoạt cách đây 4 tháng và không hề trả lời khách dù được chất vấn từ 30/3/2022 đến hiện tại. Mọi người xem ảnh và cân nhắc khi xuống tiền nhé. 

Mình đã làm khiếu nại hoàn tiền nhưng thấy phức tạp vì trả qua thẻ, đợi tiền về thì rất lâu.",-2.0
"Giao hàng không đúng sản phẩm, mấy ngày sau ngày đặt hàng mới đóng gói gửi đi, shop hết hàng k báo cho khách, tự ý gửi mặt hàng không chính xác.  Thất vọng về Shopee mall quá.",-2.0
"Mua về đã bật không lên rồi .bật Bluetooth thì không vào nhạc,  tưởng shoppe mall mới bấm đã nhận hàng không ngờ chất lượng sản phẩm như vậy .lần đầu tiền gặp trg hợp shoppe mall mà như z ,không hiểu nổi ,mặc dù không tiếc như thái độ phục vụ cũng như chất lượng , nhân tin với shop onl mà không rep ",-2.0
Hàng  thì hộp rách nat loa công suất nhỏ xíu. Ko như quảng cáo,-2.0
"Khuyên anh em nên bỏ thêm ít tiền mua hàng xịn, chứ đừng tham rẻ để mua đồ không ra gì, nhìn bên ngoài cũng được mà đeo được 2 hôm n rỉ như hình trên =)) ",-2.0
"Loa nghe không được tốt, bị dựt, có liên hệ shop để hỏi về lỗi kĩ thuật đó, shop nói em hoàn hàng để shop xem và khi nhận được thì shop báo như hình, clip em quay vài tiếng trước và gói hàng gửi ngay khi shop yêu cầu, shop bảo sản phẩm dơ và cũ thoii em cũng lặng câm. Sẽ kh mua lại lần nào nữa!",-2.0
Nghe cũng ổn nhưng mình tưởng shop sẽ giao màu trắng ai ngờ khi nhận được hàng lại màu đen,0.0
Giao sai hàng và đóng gọi hàng không cẩn thận khiến hộp cũng như sản bị tác động gây hư hại.,-2.0
Lúc mới mua về nghe 2 bên rất mượt rất oke nhưng được 3 hôm thì bên tai trái bị tịt hẳn mà kiểu chỉnh dây thế nào cũng ko được luôn í.,-2.0
"Shop không uy tín, mua 3 mà gửi 1, CSKH cũng chậm chạp, nói chung là quá tệ. Mọi người nên lựa chọn 1 shop khác có uy tín..",-2.0
"Hàng VN/A chính hãng. Giao đúng hạn, bọc cẩn thận. Đang chờ shop gửi hoá đơn. Bản lề hơi ọp ẹp (cầm lắc qua lắc lại kêu lách cách).
Update 5/11: vẫn không liên hệ được shop để nhận hoá đơn kích hoạt bảo hành. Shopee cũng KHÔNG HỖ TRỢ trong trường hợp này, và từ chối cung cấp số điện thoại của shop.",1.0
"Đồng hồ lỗi, không lên được, mong shop giải quyết giúp",-2.0
Vận chuyển lưu kho quá lâu . Mà khi mua hàng ko cho lựa chọn nhà vận chuyển . Cuộc chơi không công bằng,0.0
Máy lỗi cam,-2.0
"? ấn thì ko ăn, sạc thì ko vô pin",-2.0
"Loa âm lượng để kiểng à.
Ko tăng âm hay giảm dc",-2.0
hinh thuc giống remote cũ nhưng ko xài dc,-2.0
"Lần trước đặt hàng shop không phản hồi, nhắn tin cũng ko, ship đến thì báo shop đổi ngày liên lục 2 lần và shop vẫn không phản hồi khi nhắn tin. Chất lượng dịch vụ quá tệ khi nhắn hỏi chỉ nhận được tin nhắn tự động. 
Nay đặt lại để đánh giá mong shop khắc phục dịch vụ",-2.0
"Ko đọc thẻ đc,bluetouth 2m,phí 97k khi mua sp.",-2.0
Shop ơi có đổi được sản phẩm k ? Mới dùng dã không điều khiển được rồi,-2.0
Sản phẩm đến tay bị rách với ướt . QUAN TRỌNG HƠN ULATROI  CÁI LOA NÓ NHỎ BẰNG QUẢ TRỨNG CÔNG NGHIỆP THẤY SẢN PHẨM ĐĂNG KHÁC MÀ SHOP GIAO KHÁC KHÔNG BIẾT SHOP CÓ GIAO LỘN KHÔNG,-2.0
" mà mới mở hàng đã thấy sứt trên mặt đồng hồ 
Mới có 2 ngày đã không lên gì nữa tối thui",-2.0
Chất lượng sp kém tai nghe mua về bị một bên to bên nhỏ mang hay bị rớt ra ngoài,-2.0
Đóng gói sơ sài gây móp hộp.,-2.0
Bị lỗi shopee cũng ko thể đổi trả được.,-2.0
Ghi chú 3 màu lại giao toàn 1 màu,-2.0
Loa to nghe tốt nhưng ship hơn tuần lâu quá,2.0
"Mới sài mấy bữa đã hư 
Hàng i như hình
Shippo thì thái độ, chỉ dg thì hông chịu vô bắt phải ra đấy lấy
 Trong khi đi vô nhà dễ",-2.0
"Cảm ứng mượt, sóng sánh ok. Shop phục tốt, giao hàng nhanh.
Nhưng chất lượng phần cứng quá tê.
Camera sau mô tả là 50MP nhưng thực tế là 13MP.
Đúng là hàng giả.",0.0
máy lag khi nóng còn bị đơ màn hình ấn mãi không đc hoàn về kiểm tra nhân hàng hãng báo máy đơ vẫn không được hoàn tiền,-2.0
"Những hình mở ra mặt con nhộng đồng hồ bị bung ra còn cái kia màn hình bị mất đi một số. Nói chung khuyến cáo các bạn không nên mua. Dây đồng hồ thì bị gãy nút cài. Không biết shop có test sản phẩm trước khi giao cho người ta không nữa. Nhắn tin thì shop không trả lời
Coi như mất 50k.",-2.0
Nói chung là quá tệ biết là rẻ nhưng đồng hồ cực kì tệ phục vụ cũng kiểu nói cho qua shop mall đó mọi người nên cân nhắc khi mua,-2.0
"Giao hàng nhanh, khá ổn với giá 33k, nhma cho 1 sao thôi vì 5 sao là cờ Trung Quốc =))))))",0.0
Sản phảm giao tại nhà ko có mình đã bảo bỏ vào cửa nhưng lại ko bỏ vào nhẹ nhàg mà quăn vào dẫn đên loa nghe hơi rè và không đuọc hay nhu mong đợi,-2.0
"Hàng kém chất lượng, mua không được đổi trả, chưa sử dụng đã bị gãy đứt",-2.0
"Nghe thì lúc to lúc nhỏ, mic thì nhỏ ngta không nghe rõ được, hay rè không nên mua nha:((",-2.0
"Sản phẩm kém, nút chụp ảnh bị kẹt
K",-2.0
nhận dc r nhưng nút bị hư với lại ko giống hình và có một chút bẩn mong mn xem xét trc khi mua ạ,-2.0
Mua sp đến từ ngày 16/2 nhưng đến 21/2 ko thấy giao . Nhắn tin hỏi thì shop ko trả lời .. yêu cầu shop xuất hoá đơn để bảo hành nhưng ko thấy shop hồi  đáp .. quá tệ cho cách phục vụ vậy ...,-2.0
"Haizz bán sản phẩm lỗi. Nút ""+"" bị liệt không bấm qua bài hay tăng âm lượng gì cả. Do thấy shopeemall nên lỡ bấm xác nhận nhận hàng. Nhắn tin shop thì bị bơ không thấy trả lời mặc dù đã GHI CHÚ CẨN THẬN. LỪA ĐẢO ĐẤY ĐỪNG MUA.MÌNH SẼ ĐÁNH GIÁ NHƯ VẬY KHI NÀO SHOP GIẢI QUYẾT VẤN ĐỀ MÌNH SẼ ĐÁNH GIÁ L",-2.0
Tai nghe về sạc không vào phí tiền k nên mua,-2.0
Loa quá nhỏ,-2.0
mới sử dụng 1 ngày mà kh kết nối Bluetooth đc,-2.0
loa có tiếng rè rè nghe rất khó chịu và sạc pin không vào luôn,-2.0
"Vận chuyển tệ , lưu kho quá lâu",-2.0
Chăm sóc tệ,-2.0
"Cầm cũng hơi nhẹ tay một chút,nói shop gửi hoá đơn mãi ko thấy gửi qua cho mình . Mình rất ko hài lòng về cách làm việc của shop , yêu cầu shop gửi hoá đơn cho mình shop chỉ đọc và ko rep , và mình có hỏi trường hợp bảo hành của máy thì mình sẽ liên hệ với trung tâm ủy quyền của Apple ơ đâu o nói",-2.0
"Sản phẩm rất tốt âm thanh nghe hay phù hợp với giá tiền 
Đáng để mua nha",2.0
"Dây đeo lỏng lẽo rất dễ bung ra  , mặc dưới của đồng hồ thì không chắc chắn kháy nhẹ cái đã bung ra😡, đẹp thì có đẹp đó nhưng rớt nhẹ 1 cái đã bung cục pin ra với cái mặt dưới khuyến khích mn KHÔNG NÊN MUA",-2.0
Đã đọc riview sản phẩm về chốt cài nhưng k ngờ nó tệ đến thế. Đập gãy tay vẫn k cài được. Giao hàng thì 10 ngày mới về tới. Chốt lại là ai đang tìm hiểu đồng hồ này thì khuyên thật không nên mua sản phẩm này,-2.0
Jlemmdfrkrcdfxfmdldflflflflffnsmssm sanksiyalar tətbiq jurnalist,0.0
Chất lượng sản phẩm chưa xài nên không bàn tới. Thái độ shop rất TỆ HẠI. Nhắn tin hỏi Hoá đơn điện tử không ai nói gì cả.,-2.0
Không hài lòng về sẵn phẩm cho lắm giao cx hơi lâu !!!!!!!! Cân nhắc trước khi mua,-2.0
Cắm không nghe được,-2.0
d,0.0
"Shop giao hàng rất chậm. Inb shop không trả lời. Khi bán hàng shop luôn phải có lời mặc dù đã sale, khi sale còn 199k mà shop vẫn có lời thì sp sẽ thế nào nhỉ? Mn tự quyết định trước khi mua nhé.",-2.0
Ko hề nghe đc. Ms mua về mở ra test thử ko nghe đc. Hàng quốc tế đợi cả tháng trời ms giao mà ko nghe đc. Shopee mall mà như này. 1 sao cx ko xứng,-2.0
"Đồng hồ mua flash sale chỉ đúng 1k và chất lượng cũng y như vậy 😒 mua về bấm muốn xỉu mà không mở lên nổi, phía sau thì như hình. Không lẽ giờ phải lấy tua vít ra cậy để thay pin 😃👎👎👎👎",-2.0
"Không biết do lỗi sản xuất hay lỗi vận chuyển mà loa rất tệ, cắm sạc vào thì mới nghe được, loa dè. 😢😢😢",-2.0
Giao sai hàng,-2.0
"Kích hoạt bảo hành không được, mọi người cẩn thận và ko có tem fpt ở seal như các lần trước đã mua. Nhân viên cskh ko trả lời.",-2.0
Xin nhấn mạnh không nên mua nhé .chắc chắn đây là 1 sản phẩm không chính hãng níu là chính hãng phải có tem chống hàng giả và đc xuất hoá đơn bán hàng .theo quy đinh của nhà nước khi mua hàng hoá phải điều kèm theo hoá đơn để chứng minh nguồn gốc sản phẩm. Theo quy định nhà nước đây dc gọi là gì ??,-2.0
Đặt siêu tốc mà 6 ngày sau mới nhận hàng. Thời gian đợi mình đã mua được 2 cái r,0.0
Nói tặng pin mà ko có nha shop,-2.0
Mới mua về thì bị rè như máy cắt cỏ lúc nghe lúc còn bên to bên nhỏ lúc thì không nghe luôn bán đồ kiểu gì vậy?,-2.0
"Giao hàng tử quận 7 qua quận 4 hết 6 ngày, Giao Hàng Nhanh làm việc quá kém cỏi!",0.0
"Shop support rất tệ, mua xong cả nửa tháng mà ko chịu gửi hóa đơn, nhắn tin fanpage fb và trên trang đều ko trả lời, đc hứa hẹn xuất hóa đơn mãi mà ko hề thấy. 1 sao cho dịch vụ quá kém",-2.0
Đồng hồ mỗi ngày nhanh thêm 10s nhắn thì shop ko thèm rep nch là trốn tránh trách nhiệm bán xong là xong,-2.0
"Sản phẩm ok.chất lượng.
Tuy nhiên nhà vận chuyển ngâm hàng của khách 1 tháng mới phát.đặt 7.10 tới 4 .11 mới phát.NVC cần xem lại cách giao hàng",2.0
đặt 1 màu giao màu khác,-2.0
loa bị rè.,-2.0
Đặt hàng ngày 10/10. 14/10 nhận hàng. Và kêu chậm nhất 7 ngày làm việc sẽ nhận được hóa đơn. Và hiện tại 25/10 vẫn không nhận được. Bán hàng vô trách nhiệm. Toàn trả lời cho có. Những sàn khác nhận được hàng là họ gửi hóa đơn rồi. Không biết shop có vấn đề gì mà khó khăn cái hóa đơn thế. Phục vụ kém,-2.0
Thực sự rất buồn về chất lượng sản phẩm nói chung là chán,-2.0
"Hàng không xài được gọi không ai trả lời,shoop không giữ đúng cam kết lấy tiền xong là chấm hết",-2.0
Mua 2 mà gửi có 1. Nhắn tin thì shop k trả lời.quyết ăn k mấy chục nghìn của khách,-2.0
"Sản phẩm sạc không hiển thị đèn sạc
Pin sạc không vào
Nt shop không ai tl",-2.0
Quá rở mua về cái long cái màn hình,-2.0
Shop đổi trả hay hỗ trợ gấp giúp mình. Làm sao máy lại đột tử tắt rồi không lên được,-2.0
"Tai nghe kết nối chập chờn , lúc được lúc không . Mong shop giải quyết . Mình dùng được 2 hôm",-2.0
"Sau khi sài đc một ngày thì theo mình loa âm thanh nhỏ , đặc biệt bị rè trời ơi nghe chút xíu là bị.  Kêu kiểm tra hàng kỹ trc khi giao r mà cũng ko trả lời tin nhắn.",-2.0
"Phản hồi rất chậm, phục vụ quá kém, ship cũng lâu mút chỉ. Các bạn nên cân nhắc kỹ ko lại mua bực vào người",-2.0
"Vừa nhận hàng xem hàng thì bị hư
Hahxiiqbdbqudhhqjzjcjaidoshx",-2.0
"1- Nguyên seal mà lỗi. Cay thật!
2- Mở hộp ra cắm thử sạc 1 tiếng đồng hồ mà không lên đc nguồn là hiểu cmn rồi. Ăn quả đắng.
3- Tin tưởng shop lớn nên không quay video nên đành ôm hận.
4- Đổi trả hay bảo hành ư? Có hơn 100k mà vòng vèo thì càng cay thêm. 
5- Ước shoppee nó có chức năng 0 SAO!",-2.0
"1. Giao hàng cực kỳ lâu, gọi điện cho bên J&T thì vòng vo trả lời hẹn lên hẹn xuống

2. Sản phẩm nguyên seal nhưng khi mở ra thì máy bị xước sâu ở màn hình như trong ảnh, vết xước kiểu bị trày khá sâu, lần đầu mua shoppe mall không nghĩ là tệ như vậy.",-2.0
Phản hồi về sản phẩm thì nt ko trả lời gọi điện không nghe. Đm.,-2.0
"mình bị như này là sao vậy ?
loa mới mua !",-2.0
"Lúc sale 6.790k, mua xong về 6.180k. Shop làm ăn kì ghê. Với giá gần 7M mà mua con máy này thì nó thua đứt con Xiaomi 4M. Ram 8G mà load ngang 4G, cấu hình SH mà chất lượng Honda Ware. Pin 7000 nhưng y hệt 4000, sạc lâu, nói chung duy nhất 1 lần trải nghiệm và thất vọng với Samsung tầm trung! Bye",-2.0
"Điện thoại nghe nhạc không đã nên đi mua cái loa. Mua loa về mà nghe còn nhỏ hơn cái điện thoại gấp mấy lần. Chán chẳng muốn nói. 
Bỏ 100 mấy ra mua cục tức chán đời ghê",-2.0
"Máy mới xài chưa được 1 ngày thì mất nguồn, liên hệ đổi máy thì ko được lý do đã bấm nhận hàng, liên hệ bảo hành thì chờ gửi hóa đơn từ 3-5 ngày để đủ điều kiện tra cứu bảo hành???? 
Là 1 tín đồ của Xiaomi, tuy giá trị món hàng ko cao nhưng cách xử lý hậu mãi và bảo hành của shop quá tệ",-2.0
"Quay lại đánh giá 1 sao, ban đầu thì nghe ổn, nhưng không sạc được, khẳng định là không sạc được",-2.0
Đơn 63.000 ( Kèm pin). Nhưng khui ra thì không thấy pin đâu hết!,-2.0
"Chất lượng quá tệ, nhận hàng k nguyên vẹn,bị tách rời từng miếng",-2.0
"Mấy ngày đầu sử dụng khá oke, không có lỗi gì, nhưng được thêm vài ngày thì hư mất một bên tai nghe, âm thanh nghe rè rè gây khó chịu, mic k còn sd được nữa, thật sự rất tệ",-2.0
Chỉ nghe đc 1 bên nhé shop😞😔😭,-2.0
Nó làm bằng nhựa chạy bằng pin mà ko tháo ra đc vì nhựa gắt ko có chỗ tháo hay gỡ ra để thay pin,-2.0
Hàng lỗi nhưng không trà hàng được,-2.0
Bán hàng vô trách nhiệm. Máy lỗi lại đẩy trách nhiệm về người mua. Thật khốn nạn!,-2.0
"Như đồng hồ con nít.giờ giấc k chỉnh đc😠
K nên mua hàng",-2.0
"Mới dùng đc khoảng nửa tháng mà loa đã ko kết nối đc, mà hỏi shop ko trả lời. Chán luôn..............",-2.0
Đợi shop tư vấn như mẹ đợi con.,-2.0
Khá tốt,2.0
Dùng 1 lần sạc toàn lỗi . Tệ,-2.0
"Bán hàng mà làm như người ta đi xin. Cái hóa đơn điện tử yêu cầu mãi cho tới nay vẫn không gửi,hẹn miết,rồi đến hẹn nt không phản hồi,khiếu nại thì lại hẹn tiếp. Hàng hỏng thì dàn dựng video ma mị không chịu đổi. Chính sách bảo hành như shit. Quyền lợi KH coi như rác thì có -100* chứ 1* còn cao quá.",-2.0
Nhận khui rabị vỡ ko cho đổi trả chán k buồn nói luôn,-2.0
"Dây tối màu, đeo vào làm tối màu da :(( dây quá dài hơi rỉ :)))) không phù hợp giá tiền",-2.0
Đm ship lồn gọi nhận hàng xong hoá đơn 0đ chúng nó lấy mất,0.0
"Hình không giống mẫu
Màu rất tối chất liệu kém",-2.0
Chưa bao giờ đánh giá 1 sp 1sao..nhưng thứ nhất mặth xước..thứ 2 k thể sử dụng đc..k ấn đc 1 phím nào k thay đổi đc giờ k tắt đc tiếng mà ngày ngày đồng hồ tự động báo thức kêu ầm ĩ..k kết nối đc bluetooth và cũng k bật đc đài,-2.0
"Chưa nhận được hàng, chưa thanh toán. Vẫn thấy đã giao hàng",-2.0
